open;high;low;close;Volume;Volume MA;manipulated
11016.887985;11232.905396;10872.876377;11016.887985;11801144;13429503.75;0
11016.887985;11016.887985;10368.83575;10368.83575;10984433;13395017.05;0
10368.83575;10368.83575;9648.777712;9648.777712;17667435;13762908.25;0
9864.795124;10008.806731;9720.783516;9864.795124;13484092;13770314;0
9936.800928;10008.806731;9216.742889;9216.742889;15539064;14055599.3;0
9288.748693;9288.748693;8640.696459;8712.702263;15713453;14051207.3;0
8784.708066;9072.731282;8424.679047;9072.731282;9678441;14018357.25;0
9144.737085;9144.737085;8496.684851;8568.690655;5421131;13288497.4;0
8496.684851;8568.690655;8064.650028;8280.66744;10487430;12745358.5;0
8280.66744;8640.696459;8280.66744;8424.679047;5741368;12202043.3;0
8496.684851;8568.690655;7992.644224;7992.644224;7510740;12024438.9;0
7848.632617;7848.632617;7560.609401;7632.615205;9589793;11661368.85;0
7776.626813;7848.632617;7272.586186;7344.59199;8162840;11323501;0
7272.586186;7344.59199;6840.551363;6984.562971;8146258;11406438.8;0
7056.568775;7056.568775;6696.539755;6840.551363;4776544;10942932.45;0
6552.528148;6624.533952;6408.51654;6408.51654;4944002;10516560.6;0
5976.481717;6408.51654;5976.481717;6192.499129;30703273;10964493.25;0
6192.499129;6192.499129;5760.464306;5760.464306;12637160;11052474.35;0
5400.435287;5688.458502;5400.435287;5400.435287;9137664;11078097.3;0
5256.423679;5760.464306;5256.423679;5760.464306;16762133;11444419.9;0
5760.464306;6120.493325;5472.441091;5688.458502;17770940;11742909.7;0
5688.458502;6048.487521;5616.452698;6048.487521;10892744;11738325.25;0
6048.487521;6408.51654;5832.47011;6408.51654;17835269;11746716.95;0
6480.522344;6840.551363;6408.51654;6840.551363;18517727;11998398.7;0
6984.562971;7272.586186;6840.551363;7272.586186;11332028;11788046.9;0
7488.603598;7704.621009;7128.574578;7272.586186;24164814;12210614.95;0
7344.59199;7560.609401;7200.580382;7488.603598;17826186;12618002.2;0
7632.615205;7992.644224;7416.597794;7992.644224;16618088;13177850.05;0
8064.650028;8424.679047;7992.644224;8136.655832;15302098;13418583.45;0
8136.655832;8208.661636;7920.63842;8064.650028;19181854;14090607.75;0
8064.650028;8496.684851;7920.63842;8064.650028;28066638;15118402.65;0
8064.650028;8280.66744;7992.644224;7992.644224;9250697;15101447.85;0
7992.644224;8064.650028;7488.603598;7632.615205;19860661;15686338.9;0
7632.615205;7776.626813;7488.603598;7560.609401;14653261;16011689.05;0
7632.615205;7704.621009;7056.568775;7128.574578;17126214;16629172.55;0
7128.574578;7560.609401;6840.551363;7560.609401;18679880;17315966.45;0
7632.615205;7920.63842;7560.609401;7920.63842;13366394;16449122.5;0
8064.650028;8280.66744;7848.632617;7920.63842;19211144;16777821.7;0
7776.626813;7920.63842;7488.603598;7488.603598;19255848;17283730.9;0
7488.603598;7776.626813;7416.597794;7776.626813;9569962;16924122.35;0
7848.632617;7992.644224;7704.621009;7776.626813;15766839;16823917.3;0
7704.621009;7848.632617;7632.615205;7704.621009;7880571;16673308.65;0
7776.626813;7920.63842;7704.621009;7848.632617;9070447;16235067.55;0
7776.626813;7992.644224;7704.621009;7992.644224;15916993;16105030.85;0
7992.644224;8136.655832;7848.632617;7848.632617;9175953;15997227.1;0
7632.615205;7920.63842;7416.597794;7776.626813;17982132;15688093;0
7848.632617;7920.63842;7632.615205;7632.615205;7491075;15171337.45;0
7560.609401;7704.621009;7488.603598;7560.609401;5929811;14636923.6;0
7560.609401;7776.626813;7488.603598;7776.626813;12330683;14488352.85;0
7776.626813;7920.63842;7704.621009;7704.621009;10110419;14034781.1;0
7776.626813;8208.661636;7776.626813;8208.661636;31012692;14182083.8;0
8352.673243;8352.673243;7992.644224;7992.644224;10383355;14238716.7;0
8064.650028;8208.661636;7920.63842;8136.655832;8908655;13691116.4;0
8064.650028;8496.684851;7992.644224;8208.661636;26676874;14292297.05;0
8280.66744;8640.696459;8208.661636;8568.690655;15730577;14222515.2;0
8640.696459;8928.719674;8568.690655;8856.71387;15201231;14048582.75;0
8712.702263;8856.71387;8496.684851;8784.708066;23039599;14532243;0
8856.71387;9144.737085;8712.702263;9072.731282;19391975;14541284.55;0
9000.725478;9216.742889;8856.71387;9216.742889;13105996;14233791.95;0
9288.748693;9504.766105;9144.737085;9360.754497;15170012;14513794.45;0
